,customerID,Partner,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,CLTV,Satisfaction Score,Churn,AgeGroup
5752,7480-SPLEF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),69,26.0,4933,3,No,Middle Age (30–59)
5753,7636-XUHWW,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2,19.9,5824,5,No,Middle Age (30–59)
5754,1431-CYWMH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22,19.05,4312,3,No,Middle Age (30–59)
5755,5937-EORGB,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,15,96.5,2394,4,No,Senior (≥ 60)
5756,6349-JDHQP,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),53,19.85,6338,3,No,Middle Age (30–59)
5757,5539-HIVAK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28,25.7,3136,4,No,Senior (≥ 60)
5758,5847-MXBEO,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22,20.3,4510,5,No,Middle Age (30–59)
5759,9985-MWVIX,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,70.15,5773,1,Yes,Middle Age (30–59)
5760,4583-PARNH,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,16,91.55,4045,5,No,Senior (≥ 60)
5761,1116-FRYVH,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,48,39.4,5701,4,No,Under 30
5762,1421-HCERK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30,105.7,2455,5,No,Senior (≥ 60)
5763,9633-XQABV,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,3,70.25,2156,4,No,Middle Age (30–59)
5764,0716-BQNDX,No,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,57,93.75,4276,3,No,Senior (≥ 60)
5765,1265-XTECC,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),68,96.55,5957,1,Yes,Senior (≥ 60)
5766,1183-CANVH,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),23,60.0,3835,4,No,Middle Age (30–59)
5767,1972-XMUWV,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),65,59.8,6034,5,No,Middle Age (30–59)
5768,8679-LZBMD,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),44,90.65,3786,5,No,Middle Age (30–59)
5769,3407-JMJQQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),71,109.0,4204,3,No,Under 30
5770,6252-DFGTK,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),37,68.1,2873,4,No,Middle Age (30–59)
5771,1539-LNKHM,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,12,20.4,4497,4,No,Middle Age (30–59)
5772,8645-KOMJQ,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),69,81.95,6182,5,No,Under 30
5773,0289-IVARM,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,35,60.55,3463,4,No,Middle Age (30–59)
5774,9761-XUJWD,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5,65.6,5636,4,No,Under 30
5775,4057-FKCZK,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),58,82.5,4348,3,No,Middle Age (30–59)
5776,4291-TPNFG,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),72,82.3,5219,3,No,Middle Age (30–59)
5777,6087-YPWHO,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,72,68.15,4613,3,No,Middle Age (30–59)
5778,3090-QFUVD,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),1,20.3,2507,5,No,Middle Age (30–59)
5779,2237-ZFSMY,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,39,95.55,2767,1,Yes,Under 30
5780,1722-LDZJS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),53,20.2,6050,4,No,Middle Age (30–59)
5781,1818-ESQMW,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,27,89.2,4384,3,No,Middle Age (30–59)
5782,4871-JTKJF,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.65,4741,3,Yes,Senior (≥ 60)
5783,1415-YFWLT,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,89.3,3067,1,Yes,Senior (≥ 60)
5784,7401-RUBNK,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,18,74.8,4809,3,No,Under 30
5785,0506-YLVKJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,46,20.2,3136,3,No,Middle Age (30–59)
5786,8661-BOYNW,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,84.4,5046,3,No,Middle Age (30–59)
5787,6711-VTNRE,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,36,87.55,2558,1,Yes,Middle Age (30–59)
5788,4815-GBTCD,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4,25.15,3891,4,No,Middle Age (30–59)
5789,2805-AUFQN,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25,19.8,3875,3,No,Middle Age (30–59)
5790,0980-PVMRC,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,40,50.85,2819,3,No,Under 30
5791,7233-DRTRF,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,63,102.4,5096,4,No,Middle Age (30–59)
5792,3500-RMZLT,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,15,96.3,2933,1,Yes,Senior (≥ 60)
5793,3873-NFTGI,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),14,55.5,3520,4,No,Middle Age (30–59)
5794,1162-ECVII,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,109.75,4265,4,No,Senior (≥ 60)
5795,7048-GXDAY,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,39,106.4,4111,4,No,Middle Age (30–59)
5796,8571-ZCMCX,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),47,60.0,3248,3,No,Middle Age (30–59)
5797,1169-WCVAK,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),19,88.8,4600,3,No,Middle Age (30–59)
5798,4548-SDBKE,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,5,85.2,4109,3,Yes,Under 30
5799,8066-POXGX,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,13,35.1,3104,3,Yes,Under 30
5800,7129-CAKJW,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),17,80.05,3443,5,No,Middle Age (30–59)
5801,8695-ARGXZ,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34,75.55,5381,5,No,Senior (≥ 60)
5802,3570-YUEKJ,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,42,49.55,3637,5,No,Middle Age (30–59)
5803,4143-OOBWZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,5,81.3,3819,2,Yes,Middle Age (30–59)
5804,1555-HAPSU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),71,23.9,5471,5,No,Under 30
5805,1697-NVVGY,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),19,66.4,4533,4,No,Senior (≥ 60)
5806,7854-EKTJL,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2,19.6,2843,3,Yes,Middle Age (30–59)
5807,8464-EETCQ,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),57,18.8,6466,5,No,Middle Age (30–59)
5808,2419-FSORS,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,72,108.4,4394,4,No,Under 30
5809,8132-YPVBX,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,6,85.95,3291,5,No,Under 30
5810,9102-IAYHT,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,17,85.45,3670,3,Yes,Under 30
5811,6754-LZUKA,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),61,80.9,4161,3,No,Under 30
5812,3422-LYEPQ,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,71.0,4207,2,Yes,Middle Age (30–59)
5813,8099-MZPUJ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),48,111.8,3922,3,No,Middle Age (30–59)
5814,0787-LHDYT,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),16,20.6,5667,3,No,Middle Age (30–59)
5815,2642-DTVCO,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,9,85.05,5095,3,Yes,Senior (≥ 60)
5816,0374-IOEGQ,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,3,44.6,3122,4,No,Middle Age (30–59)
5817,4361-JEIVL,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,44.4,4067,3,Yes,Under 30
5818,3197-NNYNB,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),65,105.1,5649,3,No,Middle Age (30–59)
5819,3396-DKDEL,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),70,115.15,4388,4,No,Middle Age (30–59)
5820,1752-OZXFY,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,60,59.8,5488,3,No,Middle Age (30–59)
5821,9066-QRSDU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,69,26.3,5418,4,No,Under 30
5822,9112-WSNPU,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,35,70.55,5873,4,No,Senior (≥ 60)
5823,9867-NNXLC,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22,20.05,5555,5,No,Middle Age (30–59)
5824,5321-NTRKC,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),66,79.85,6236,5,No,Under 30
5825,1363-TXLSL,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,70.3,4962,1,Yes,Senior (≥ 60)
5826,9507-EXLTT,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1,79.35,3492,2,Yes,Middle Age (30–59)
5827,3161-GETRM,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),34,90.05,4648,4,No,Middle Age (30–59)
5828,0402-OAMEN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),72,24.45,5335,3,No,Middle Age (30–59)
5829,6933-VLYFX,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,31,59.95,4337,3,No,Middle Age (30–59)
5830,6754-WKSHP,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30,25.35,5915,3,No,Middle Age (30–59)
5831,9846-GKXAS,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),9,90.8,2578,3,Yes,Middle Age (30–59)
5832,6017-PPLPX,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20,70.45,4773,1,Yes,Middle Age (30–59)
5833,4976-LNFVV,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),19,34.3,4615,5,No,Senior (≥ 60)
5834,5055-MGMGF,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,65,105.05,5313,3,No,Middle Age (30–59)
5835,4641-FROLU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30,19.3,4453,4,No,Middle Age (30–59)
5836,2862-JVEOY,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,6,19.15,5322,5,No,Middle Age (30–59)
5837,2969-QWUBZ,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,2,51.4,2580,5,No,Middle Age (30–59)
5838,9822-BIIGN,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,53,71.85,4903,4,No,Middle Age (30–59)
5839,2077-MPJQO,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,7,75.4,3533,4,No,Senior (≥ 60)
5840,1534-OULXE,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),61,49.7,4577,3,No,Middle Age (30–59)
5841,7136-RVDTZ,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,70,45.25,5824,2,Yes,Senior (≥ 60)
5842,2971-SGAFL,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,13,78.75,5631,4,No,Middle Age (30–59)
5843,1480-IVEVR,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35,81.6,2300,3,No,Senior (≥ 60)
5844,2905-KFQUV,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2,70.4,5748,3,No,Middle Age (30–59)
5845,4581-SSPWD,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,3,75.8,5475,1,Yes,Middle Age (30–59)
5846,3370-HXOPH,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,3,76.1,2650,4,No,Middle Age (30–59)
5847,9391-YZEJW,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),62,94.0,4778,3,No,Middle Age (30–59)
5848,9958-MEKUC,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),72,103.95,4495,3,No,Under 30
5849,0281-CNTZX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),63,19.95,5151,3,No,Middle Age (30–59)
5850,6927-WTFIV,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20,71.3,3684,2,Yes,Senior (≥ 60)
5851,4118-CEVPF,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),35,110.8,2125,3,No,Senior (≥ 60)
5852,3398-ZOUAA,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21,69.1,3853,2,Yes,Senior (≥ 60)
5853,9114-VEPUF,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,62,96.1,6139,4,No,Under 30
5854,7876-BEUTG,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,15,48.8,2577,4,No,Middle Age (30–59)
5855,2338-BQEZT,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55,50.55,6250,3,No,Middle Age (30–59)
5856,9873-MNDKV,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,11,44.65,4492,3,No,Middle Age (30–59)
5857,0378-NHQXU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,17,88.25,4041,2,Yes,Middle Age (30–59)
5858,8241-JUIQO,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),61,19.45,4559,4,No,Under 30
5859,2194-IIQOF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),71,89.3,4658,3,No,Middle Age (30–59)
5860,4512-ZUIYL,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),2,70.0,2928,3,Yes,Middle Age (30–59)
5861,9631-RXVJM,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,35,19.25,2682,4,No,Middle Age (30–59)
5862,9584-EXCDZ,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),17,70.5,3650,3,No,Middle Age (30–59)
5863,7969-AULMZ,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,21,97.35,4321,3,Yes,Middle Age (30–59)
5864,5093-FEGLU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),47,19.65,4159,5,No,Under 30
5865,2621-UDNLU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,3,20.85,5867,3,No,Middle Age (30–59)
5866,7526-IVLYU,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,3,19.65,4852,5,No,Middle Age (30–59)
5867,2428-HYUNX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),44,19.35,4975,5,No,Senior (≥ 60)
5868,9214-EKVXR,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,44.0,4138,4,No,Middle Age (30–59)
5869,3410-MHHUM,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,44,94.4,5019,5,No,Middle Age (30–59)
5870,0568-ONFPC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),5,25.9,2102,1,Yes,Middle Age (30–59)
5871,0733-VUNUW,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24,55.65,4126,1,Yes,Middle Age (30–59)
5872,4550-EVXNY,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.65,2418,2,Yes,Middle Age (30–59)
5873,2122-YWVYA,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,18,75.4,4792,4,No,Middle Age (30–59)
5874,2968-SSGAA,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,10,100.6,4001,1,Yes,Middle Age (30–59)
5875,2296-DKZFP,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65,71.0,6308,4,No,Under 30
5876,4844-JJWUY,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,86.0,5359,1,Yes,Senior (≥ 60)
5877,6777-TGHTM,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),53,106.95,5550,1,Yes,Middle Age (30–59)
5878,8909-BOLNL,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,3,21.2,2088,5,No,Middle Age (30–59)
5879,6603-YRDCJ,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,33,61.05,3215,3,No,Under 30
5880,3538-WZPHD,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,3,29.6,2734,1,Yes,Middle Age (30–59)
5881,3229-USWAR,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),34,79.95,3570,4,No,Middle Age (30–59)
5882,2138-VFAPZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,14,19.7,2966,4,No,Middle Age (30–59)
5883,6131-JLWZM,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,13,20.3,5332,4,No,Under 30
5884,4785-QRJHC,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),46,59.9,4011,3,Yes,Senior (≥ 60)
5885,0269-XFESX,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23,24.35,4031,5,No,Under 30
